item,&,accessories,almonds,antioxydant,asparagus,avocado,babies,bacon,bar,barbecue,bars,beans,beef,black,blanc,blueberries,body,bramble,bread,brownies,bug,burger,burgers,butter,cake,candy,carrots,cauliflower,cereals,champagne,cheese,chicken,chili,chocolate,chutney,cider,clothes,cookies,cooking,corn,cottage,cream,dark,dessert,dogs,drink,eggplant,eggs,energy,escalope,extra,fat,flax,flour,food,free,french,fresh,fries,fromage,frozen,gluten,grapes,grated,green,ground,gums,ham,hand,herb,honey,hot,juice,ketchup,light,low,magazines,mashed,mayo,mayonnaise,meatballs,melons,milk,mineral,mint,mix,muffins,mushroom,napkins,nonfat,oatmeal,oil,olive,pancakes,parmesan,pasta,pepper,pet,pickles,potato,protein,red,rice,salad,salmon,salt,sandwich,sauce,seed,shallot,shampoo,shrimp,smoothie,soda,soup,spaghetti,sparkling,spinach,spray,strawberries,strong,tea,tomato,tomatoes,toothpaste,tuna,turkey,vegetables,water,weat,wheat,white,whole,wine,yams,yogurt,zucchini
salad,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703,0.0,0.05405405405405406,0.05405405405405406,0.0,0.05405405405405406,0.0,0.0,0.0,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.0,0.05405405405405406,0.05405405405405406,0.16216216216216217,0.0,0.05405405405405406,0.0,0.16216216216216217,0.05405405405405406,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.16216216216216217,0.0,0.0,0.02702702702702703,0.0,0.05405405405405406,0.0,0.08108108108108109,0.05405405405405406,0.05405405405405406,0.0,0.05405405405405406,0.05405405405405406,0.0,0.24324324324324326,0.05405405405405406,0.08108108108108109,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.0,0.0,0.24324324324324326,0.13513513513513514,0.1891891891891892,0.05405405405405406,0.05405405405405406,0.0,0.02702702702702703,0.08108108108108109,0.24324324324324326,0.05405405405405406,0.0,0.02702702702702703,0.0,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.0,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.0,0.0,0.0,0.05405405405405406,0.05405405405405406,0.1891891891891892,0.24324324324324326,0.05405405405405406,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.21621621621621623,0.13513513513513514,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,1.0,0.08108108108108109,0.02702702702702703,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.16216216216216217,0.02702702702702703,0.0,0.02702702702702703,0.10810810810810811,0.0,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.0,0.21621621621621623,0.05405405405405406,0.02702702702702703,0.0,0.08108108108108109,0.02702702702702703,0.08108108108108109,0.24324324324324326,0.05405405405405406,0.05405405405405406,0.0,0.10810810810810811,0.05405405405405406,0.02702702702702703,0.13513513513513514,0.0
salmon,0.09090909090909091,0.01567398119122257,0.03134796238244514,0.009404388714733543,0.01567398119122257,0.05329153605015674,0.0,0.01567398119122257,0.0877742946708464,0.009404388714733543,0.01567398119122257,0.0219435736677116,0.21003134796238246,0.03134796238244514,0.025078369905956112,0.0219435736677116,0.01567398119122257,0.006269592476489028,0.06583072100313479,0.018808777429467086,0.009404388714733543,0.018808777429467086,0.10658307210031348,0.05329153605015674,0.10344827586206896,0.01567398119122257,0.047021943573667714,0.012539184952978056,0.0438871473354232,0.05956112852664577,0.21630094043887146,0.09404388714733543,0.01567398119122257,0.27899686520376177,0.012539184952978056,0.009404388714733543,0.01567398119122257,0.03134796238244514,0.09090909090909091,0.009404388714733543,0.050156739811912224,0.03761755485893417,0.03134796238244514,0.025078369905956112,0.047021943573667714,0.01567398119122257,0.012539184952978056,0.19435736677115986,0.04075235109717868,0.07836990595611286,0.03134796238244514,0.09090909090909091,0.018808777429467086,0.02821316614420063,0.006269592476489028,0.0219435736677116,0.1724137931034483,0.10344827586206896,0.13793103448275862,0.025078369905956112,0.2476489028213166,0.0219435736677116,0.034482758620689655,0.12225705329153605,0.19435736677115986,0.21003134796238246,0.03761755485893417,0.03134796238244514,0.009404388714733543,0.09090909090909091,0.08150470219435736,0.047021943573667714,0.05956112852664577,0.006269592476489028,0.04075235109717868,0.09090909090909091,0.03134796238244514,0.009404388714733543,0.025078369905956112,0.012539184952978056,0.0219435736677116,0.0219435736677116,0.2476489028213166,0.4012539184952978,0.04075235109717868,0.06583072100313479,0.034482758620689655,0.018808777429467086,0.0,0.0219435736677116,0.006269592476489028,0.219435736677116,0.13479623824451412,0.10031347962382445,0.034482758620689655,0.05329153605015674,0.13793103448275862,0.006269592476489028,0.009404388714733543,0.009404388714733543,0.047021943573667714,0.050156739811912224,0.10658307210031348,0.009404388714733543,1.0,0.012539184952978056,0.003134796238244514,0.08150470219435736,0.018808777429467086,0.0219435736677116,0.009404388714733543,0.109717868338558,0.11912225705329153,0.003134796238244514,0.07523510971786834,0.3166144200626959,0.01567398119122257,0.0219435736677116,0.025078369905956112,0.0219435736677116,0.018808777429467086,0.18808777429467086,0.09717868338557993,0.11598746081504702,0.006269592476489028,0.03761755485893417,0.09717868338557993,0.21003134796238246,0.40752351097178685,0.02821316614420063,0.10344827586206896,0.012539184952978056,0.13166144200626959,0.12225705329153605,0.03134796238244514,0.10658307210031348,0.0219435736677116
salt,0.057971014492753624,0.028985507246376812,0.0,0.0,0.014492753623188406,0.07246376811594203,0.028985507246376812,0.028985507246376812,0.11594202898550725,0.057971014492753624,0.028985507246376812,0.0,0.08695652173913043,0.043478260869565216,0.014492753623188406,0.043478260869565216,0.0,0.0,0.14492753623188406,0.10144927536231885,0.014492753623188406,0.0,0.14492753623188406,0.10144927536231885,0.14492753623188406,0.028985507246376812,0.028985507246376812,0.0,0.07246376811594203,0.028985507246376812,0.10144927536231885,0.08695652173913043,0.057971014492753624,0.2608695652173913,0.0,0.0,0.028985507246376812,0.057971014492753624,0.07246376811594203,0.0,0.028985507246376812,0.043478260869565216,0.028985507246376812,0.0,0.0,0.07246376811594203,0.014492753623188406,0.2028985507246377,0.11594202898550725,0.028985507246376812,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.043478260869565216,0.0,0.2898550724637681,0.11594202898550725,0.21739130434782608,0.014492753623188406,0.08695652173913043,0.0,0.0,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.057971014492753624,0.043478260869565216,0.0,0.07246376811594203,0.043478260869565216,0.057971014492753624,0.014492753623188406,0.07246376811594203,0.0,0.028985507246376812,0.028985507246376812,0.07246376811594203,0.014492753623188406,0.15942028985507245,0.17391304347826086,0.028985507246376812,0.0,0.057971014492753624,0.014492753623188406,0.0,0.014492753623188406,0.0,0.2608695652173913,0.11594202898550725,0.15942028985507245,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.014492753623188406,0.0,0.0,0.07246376811594203,0.11594202898550725,0.08695652173913043,0.014492753623188406,0.057971014492753624,1.0,0.014492753623188406,0.14492753623188406,0.014492753623188406,0.0,0.028985507246376812,0.13043478260869565,0.0,0.028985507246376812,0.08695652173913043,0.15942028985507245,0.0,0.028985507246376812,0.014492753623188406,0.0,0.0,0.2028985507246377,0.14492753623188406,0.10144927536231885,0.0,0.0,0.11594202898550725,0.08695652173913043,0.17391304347826086,0.028985507246376812,0.08695652173913043,0.043478260869565216,0.11594202898550725,0.2028985507246377,0.0,0.057971014492753624,0.0
sandwich,0.058823529411764705,0.0,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.058823529411764705,0.0,0.0,0.029411764705882353,0.11764705882352941,0.0,0.0,0.029411764705882353,0.0,0.0,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.14705882352941177,0.029411764705882353,0.029411764705882353,0.20588235294117646,0.0,0.0,0.0,0.058823529411764705,0.029411764705882353,0.0,0.0,0.08823529411764706,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.14705882352941177,0.0,0.08823529411764706,0.029411764705882353,0.0,0.029411764705882353,0.0,0.2647058823529412,0.08823529411764706,0.17647058823529413,0.0,0.20588235294117646,0.0,0.0,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.14705882352941177,0.029411764705882353,0.08823529411764706,0.0,0.029411764705882353,0.08823529411764706,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.08823529411764706,0.14705882352941177,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.0,0.0,0.029411764705882353,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.029411764705882353,0.058823529411764705,0.08823529411764706,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.0,0.029411764705882353,0.029411764705882353,1.0,0.14705882352941177,0.029411764705882353,0.0,0.029411764705882353,0.11764705882352941,0.17647058823529413,0.029411764705882353,0.0,0.23529411764705882,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.0,0.14705882352941177,0.11764705882352941,0.14705882352941177,0.0,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.17647058823529413,0.0,0.08823529411764706,0.029411764705882353,0.08823529411764706,0.14705882352941177,0.029411764705882353,0.14705882352941177,0.029411764705882353
sauce,0.09536784741144415,0.01634877384196185,0.0326975476839237,0.005449591280653951,0.010899182561307902,0.02997275204359673,0.005449591280653951,0.035422343324250684,0.05722070844686648,0.22070844686648503,0.005449591280653951,0.01907356948228883,0.21798365122615804,0.02452316076294278,0.021798365122615803,0.02452316076294278,0.008174386920980926,0.0,0.07629427792915532,0.05994550408719346,0.01634877384196185,0.11989100817438691,0.11171662125340599,0.04904632152588556,0.1226158038147139,0.005449591280653951,0.01634877384196185,0.0027247956403269754,0.035422343324250684,0.04632152588555858,0.11171662125340599,0.08174386920980926,0.013623978201634877,0.2724795640326976,0.005449591280653951,0.008174386920980926,0.01634877384196185,0.08446866485013624,0.08991825613079019,0.005449591280653951,0.02997275204359673,0.4250681198910082,0.01907356948228883,0.005449591280653951,0.043596730245231606,0.008174386920980926,0.03814713896457766,0.22343324250681199,0.027247956403269755,0.17166212534059946,0.01907356948228883,0.08174386920980926,0.005449591280653951,0.02452316076294278,0.01907356948228883,0.010899182561307902,0.20708446866485014,0.1008174386920981,0.19618528610354224,0.021798365122615803,0.22070844686648503,0.010899182561307902,0.01907356948228883,0.0653950953678474,0.21798365122615804,0.21798365122615804,0.01907356948228883,0.021798365122615803,0.0027247956403269754,0.09536784741144415,0.04904632152588556,0.043596730245231606,0.035422343324250684,0.008174386920980926,0.07629427792915532,0.08174386920980926,0.013623978201634877,0.010899182561307902,0.0326975476839237,0.010899182561307902,0.01634877384196185,0.021798365122615803,0.1880108991825613,0.3024523160762943,0.03814713896457766,0.035422343324250684,0.01907356948228883,0.3896457765667575,0.0027247956403269754,0.008174386920980926,0.013623978201634877,0.2125340599455041,0.09264305177111716,0.1335149863760218,0.01634877384196185,0.08719346049046321,0.14713896457765668,0.013623978201634877,0.0,0.010899182561307902,0.027247956403269755,0.051771117166212535,0.08174386920980926,0.0027247956403269754,0.07084468664850137,0.027247956403269755,0.013623978201634877,1.0,0.005449591280653951,0.010899182561307902,0.010899182561307902,0.11989100817438691,0.09536784741144415,0.008174386920980926,0.08446866485013624,0.29427792915531337,0.010899182561307902,0.0027247956403269754,0.02452316076294278,0.01907356948228883,0.0027247956403269754,0.20708446866485014,0.3024523160762943,0.07901907356948229,0.01907356948228883,0.0326975476839237,0.1008174386920981,0.16893732970027248,0.3079019073569482,0.02452316076294278,0.08719346049046321,0.01907356948228883,0.10354223433242507,0.08446866485013624,0.021798365122615803,0.11716621253405994,0.005449591280653951
seed,0.07352941176470588,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.0,0.04411764705882353,0.029411764705882353,0.014705882352941176,0.04411764705882353,0.0,0.0,0.0,0.11764705882352941,0.04411764705882353,0.029411764705882353,0.0,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.058823529411764705,0.029411764705882353,0.0,0.1323529411764706,0.07352941176470588,0.1323529411764706,0.0,0.029411764705882353,0.0,0.029411764705882353,0.04411764705882353,0.07352941176470588,0.10294117647058823,0.014705882352941176,0.23529411764705882,0.0,0.014705882352941176,0.014705882352941176,0.04411764705882353,0.058823529411764705,0.014705882352941176,0.04411764705882353,0.07352941176470588,0.0,0.014705882352941176,0.058823529411764705,0.014705882352941176,0.029411764705882353,0.22058823529411764,0.014705882352941176,0.10294117647058823,0.0,0.029411764705882353,1.0,0.014705882352941176,0.04411764705882353,0.0,0.25,0.029411764705882353,0.22058823529411764,0.029411764705882353,0.22058823529411764,0.0,0.0,0.014705882352941176,0.3382352941176471,0.11764705882352941,0.014705882352941176,0.029411764705882353,0.0,0.07352941176470588,0.07352941176470588,0.058823529411764705,0.014705882352941176,0.0,0.058823529411764705,0.029411764705882353,0.07352941176470588,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.0,0.0,0.16176470588235295,0.20588235294117646,0.0,0.014705882352941176,0.0,0.029411764705882353,0.0,0.014705882352941176,0.0,0.16176470588235295,0.08823529411764706,0.08823529411764706,0.0,0.014705882352941176,0.1323529411764706,0.014705882352941176,0.0,0.014705882352941176,0.04411764705882353,0.029411764705882353,0.04411764705882353,0.014705882352941176,0.08823529411764706,0.014705882352941176,0.014705882352941176,0.029411764705882353,1.0,0.014705882352941176,0.0,0.1323529411764706,0.11764705882352941,0.0,0.029411764705882353,0.22058823529411764,0.0,0.0,0.04411764705882353,0.0,0.014705882352941176,0.35294117647058826,0.0,0.10294117647058823,0.014705882352941176,0.014705882352941176,0.07352941176470588,0.1323529411764706,0.20588235294117646,0.014705882352941176,0.058823529411764705,0.014705882352941176,0.07352941176470588,0.08823529411764706,0.029411764705882353,0.07352941176470588,0.0
shallot,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.08620689655172414,0.0,0.0,0.0,0.08620689655172414,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.05172413793103448,0.06896551724137931,0.017241379310344827,0.0,0.1206896551724138,0.05172413793103448,0.034482758620689655,0.0,0.034482758620689655,0.0,0.017241379310344827,0.034482758620689655,0.13793103448275862,0.034482758620689655,0.0,0.1896551724137931,0.0,0.017241379310344827,0.0,0.25862068965517243,0.017241379310344827,0.0,0.034482758620689655,0.06896551724137931,0.0,0.0,0.034482758620689655,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.10344827586206896,0.2413793103448276,0.0,0.22413793103448276,0.017241379310344827,0.0,0.0,0.0,0.3448275862068966,0.034482758620689655,0.3448275862068966,0.0,0.13793103448275862,0.0,0.017241379310344827,0.06896551724137931,0.3103448275862069,0.08620689655172414,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.034482758620689655,0.1206896551724138,0.0,0.08620689655172414,0.22413793103448276,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.0,0.0,0.017241379310344827,0.10344827586206896,0.15517241379310345,0.0,0.0,0.017241379310344827,0.034482758620689655,0.0,0.0,0.0,0.10344827586206896,0.06896551724137931,0.05172413793103448,0.034482758620689655,0.034482758620689655,0.05172413793103448,0.0,0.0,0.017241379310344827,0.034482758620689655,0.0,0.034482758620689655,0.0,0.1206896551724138,0.0,0.0,0.06896551724137931,0.017241379310344827,1.0,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.0,0.06896551724137931,0.15517241379310345,0.0,0.0,0.017241379310344827,0.05172413793103448,0.0,0.3103448275862069,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.10344827586206896,0.15517241379310345,0.0,0.034482758620689655,0.08620689655172414,0.034482758620689655,0.1206896551724138,0.0,0.2413793103448276,0.0
shampoo,0.08108108108108109,0.0,0.02702702702702703,0.05405405405405406,0.0,0.08108108108108109,0.05405405405405406,0.08108108108108109,0.10810810810810811,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.0,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.0,0.13513513513513514,0.08108108108108109,0.13513513513513514,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.21621621621621623,0.05405405405405406,0.0,0.1891891891891892,0.0,0.02702702702702703,0.0,0.02702702702702703,0.13513513513513514,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.0,0.0,0.13513513513513514,0.05405405405405406,0.05405405405405406,0.16216216216216217,0.10810810810810811,0.08108108108108109,0.0,0.16216216216216217,0.0,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.1891891891891892,0.08108108108108109,0.1891891891891892,0.02702702702702703,0.24324324324324326,0.02702702702702703,0.02702702702702703,0.10810810810810811,0.2972972972972973,0.02702702702702703,0.0,0.05405405405405406,0.0,0.08108108108108109,0.05405405405405406,0.13513513513513514,0.16216216216216217,0.02702702702702703,0.08108108108108109,0.16216216216216217,0.02702702702702703,0.0,0.08108108108108109,0.0,0.08108108108108109,0.05405405405405406,0.16216216216216217,0.2972972972972973,0.02702702702702703,0.0,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.0,0.2702702702702703,0.05405405405405406,0.13513513513513514,0.02702702702702703,0.02702702702702703,0.16216216216216217,0.02702702702702703,0.02702702702702703,0.0,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.0,0.08108108108108109,0.05405405405405406,0.02702702702702703,0.10810810810810811,0.0,0.02702702702702703,1.0,0.10810810810810811,0.08108108108108109,0.05405405405405406,0.10810810810810811,0.2972972972972973,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.0,0.02702702702702703,0.24324324324324326,0.13513513513513514,0.16216216216216217,0.0,0.0,0.05405405405405406,0.16216216216216217,0.35135135135135137,0.02702702702702703,0.10810810810810811,0.0,0.13513513513513514,0.08108108108108109,0.0,0.1891891891891892,0.0
shrimp,0.09888059701492537,0.022388059701492536,0.03171641791044776,0.009328358208955223,0.005597014925373134,0.04291044776119403,0.011194029850746268,0.007462686567164179,0.055970149253731345,0.018656716417910446,0.005597014925373134,0.018656716417910446,0.16044776119402984,0.027985074626865673,0.013059701492537313,0.011194029850746268,0.011194029850746268,0.0037313432835820895,0.07649253731343283,0.04477611940298507,0.018656716417910446,0.014925373134328358,0.12313432835820895,0.05223880597014925,0.13059701492537312,0.005597014925373134,0.033582089552238806,0.005597014925373134,0.04477611940298507,0.03544776119402985,0.14925373134328357,0.08768656716417911,0.016791044776119403,0.2835820895522388,0.005597014925373134,0.014925373134328358,0.022388059701492536,0.05783582089552239,0.08395522388059702,0.005597014925373134,0.03731343283582089,0.05970149253731343,0.026119402985074626,0.007462686567164179,0.033582089552238806,0.03917910447761194,0.013059701492537313,0.19776119402985073,0.05970149253731343,0.05970149253731343,0.026119402985074626,0.08768656716417911,0.016791044776119403,0.013059701492537313,0.014925373134328358,0.0037313432835820895,0.16044776119402984,0.09701492537313433,0.13992537313432835,0.013059701492537313,0.2966417910447761,0.0037313432835820895,0.014925373134328358,0.061567164179104475,0.1921641791044776,0.16044776119402984,0.024253731343283583,0.03731343283582089,0.011194029850746268,0.09888059701492537,0.061567164179104475,0.033582089552238806,0.05783582089552239,0.005597014925373134,0.06529850746268656,0.08768656716417911,0.018656716417910446,0.005597014925373134,0.029850746268656716,0.0018656716417910447,0.03731343283582089,0.020522388059701493,0.2574626865671642,0.3302238805970149,0.033582089552238806,0.03731343283582089,0.016791044776119403,0.026119402985074626,0.0,0.016791044776119403,0.009328358208955223,0.22574626865671643,0.11380597014925373,0.14738805970149255,0.04664179104477612,0.11940298507462686,0.14738805970149255,0.0037313432835820895,0.005597014925373134,0.005597014925373134,0.03171641791044776,0.027985074626865673,0.11380597014925373,0.011194029850746268,0.06529850746268656,0.016791044776119403,0.007462686567164179,0.08208955223880597,0.016791044776119403,0.0018656716417910447,0.007462686567164179,1.0,0.10261194029850747,0.007462686567164179,0.07835820895522388,0.2966417910447761,0.005597014925373134,0.009328358208955223,0.03171641791044776,0.024253731343283583,0.014925373134328358,0.19029850746268656,0.07276119402985075,0.15671641791044777,0.013059701492537313,0.027985074626865673,0.08955223880597014,0.2593283582089552,0.3376865671641791,0.013059701492537313,0.125,0.027985074626865673,0.13805970149253732,0.08768656716417911,0.014925373134328358,0.11194029850746269,0.005597014925373134
smoothie,0.05894736842105263,0.018947368421052633,0.04421052631578947,0.018947368421052633,0.00631578947368421,0.08,0.004210526315789474,0.010526315789473684,0.06526315789473684,0.014736842105263158,0.00631578947368421,0.021052631578947368,0.12,0.023157894736842106,0.031578947368421054,0.014736842105263158,0.014736842105263158,0.00631578947368421,0.07368421052631578,0.042105263157894736,0.01263157894736842,0.016842105263157894,0.11368421052631579,0.04,0.12631578947368421,0.00631578947368421,0.021052631578947368,0.008421052631578947,0.029473684210526315,0.07368421052631578,0.16421052631578947,0.10526315789473684,0.004210526315789474,0.2505263157894737,0.004210526315789474,0.01263157894736842,0.018947368421052633,0.04842105263157895,0.07578947368421053,0.002105263157894737,0.07789473684210527,0.05263157894736842,0.010526315789473684,0.010526315789473684,0.07578947368421053,0.031578947368421054,0.008421052631578947,0.17473684210526316,0.06947368421052631,0.0863157894736842,0.010526315789473684,0.11578947368421053,0.016842105263157894,0.02526315789473684,0.00631578947368421,0.002105263157894737,0.2631578947368421,0.10947368421052632,0.2294736842105263,0.031578947368421054,1.0,0.002105263157894737,0.016842105263157894,0.05052631578947368,0.21263157894736842,0.12,0.04,0.04421052631578947,0.002105263157894737,0.05894736842105263,0.09263157894736843,0.07578947368421053,0.07368421052631578,0.004210526315789474,0.07789473684210527,0.11578947368421053,0.01263157894736842,0.004210526315789474,0.05052631578947368,0.004210526315789474,0.037894736842105266,0.008421052631578947,0.22736842105263158,0.32,0.04,0.05263157894736842,0.018947368421052633,0.023157894736842106,0.0,0.010526315789473684,0.008421052631578947,0.20842105263157895,0.10947368421052632,0.1431578947368421,0.03368421052631579,0.04842105263157895,0.10105263157894737,0.002105263157894737,0.010526315789473684,0.004210526315789474,0.02736842105263158,0.02526315789473684,0.13263157894736843,0.002105263157894737,0.08,0.0,0.01263157894736842,0.07368421052631578,0.016842105263157894,0.00631578947368421,0.00631578947368421,0.11578947368421053,1.0,0.008421052631578947,0.04,0.2463157894736842,0.023157894736842106,0.018947368421052633,0.02736842105263158,0.023157894736842106,0.01263157894736842,0.20421052631578948,0.07578947368421053,0.1031578947368421,0.010526315789473684,0.04631578947368421,0.06526315789473684,0.20210526315789473,0.33052631578947367,0.02526315789473684,0.12842105263157894,0.018947368421052633,0.14947368421052631,0.09894736842105263,0.01263157894736842,0.1431578947368421,0.002105263157894737
soda,0.0425531914893617,0.0,0.0425531914893617,0.0,0.02127659574468085,0.02127659574468085,0.0,0.0425531914893617,0.06382978723404255,0.02127659574468085,0.0,0.0,0.14893617021276595,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0,0.06382978723404255,0.0425531914893617,0.0,0.02127659574468085,0.0425531914893617,0.06382978723404255,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0425531914893617,0.1702127659574468,0.10638297872340426,0.0,0.14893617021276595,0.02127659574468085,0.0425531914893617,0.0,0.02127659574468085,0.06382978723404255,0.02127659574468085,0.0851063829787234,0.0,0.0,0.0,0.0851063829787234,0.06382978723404255,0.0,0.1702127659574468,0.0851063829787234,0.06382978723404255,0.0,0.10638297872340426,0.0,0.0,0.0425531914893617,0.02127659574468085,0.0851063829787234,0.10638297872340426,0.06382978723404255,0.0,0.2127659574468085,0.02127659574468085,0.0,0.0425531914893617,0.10638297872340426,0.14893617021276595,0.0425531914893617,0.0,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.0851063829787234,0.0851063829787234,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.14893617021276595,0.2553191489361702,0.0425531914893617,0.06382978723404255,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.1276595744680851,0.0425531914893617,0.0851063829787234,0.0425531914893617,0.0425531914893617,0.06382978723404255,0.0425531914893617,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0,0.0,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.06382978723404255,0.0,0.0,0.0425531914893617,0.0851063829787234,0.0851063829787234,1.0,0.0851063829787234,0.19148936170212766,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.0,0.0,0.10638297872340426,0.10638297872340426,0.0851063829787234,0.0,0.06382978723404255,0.0851063829787234,0.19148936170212766,0.2765957446808511,0.0,0.0425531914893617,0.10638297872340426,0.0425531914893617,0.1702127659574468,0.0,0.1276595744680851,0.02127659574468085
soup,0.0712401055408971,0.013192612137203167,0.044854881266490766,0.0,0.0158311345646438,0.0870712401055409,0.0079155672823219,0.013192612137203167,0.07387862796833773,0.026385224274406333,0.010554089709762533,0.0158311345646438,0.19261213720316622,0.026385224274406333,0.0158311345646438,0.026385224274406333,0.036939313984168866,0.0079155672823219,0.055408970976253295,0.05013192612137203,0.013192612137203167,0.010554089709762533,0.12401055408970976,0.0395778364116095,0.13984168865435356,0.010554089709762533,0.021108179419525065,0.0079155672823219,0.047493403693931395,0.036939313984168866,0.1345646437994723,0.11873350923482849,0.0079155672823219,0.22691292875989447,0.010554089709762533,0.010554089709762533,0.013192612137203167,0.044854881266490766,0.10554089709762533,0.013192612137203167,0.04221635883905013,0.05804749340369393,0.021108179419525065,0.013192612137203167,0.04221635883905013,0.029023746701846966,0.013192612137203167,0.17941952506596306,0.05804749340369393,0.06860158311345646,0.021108179419525065,0.11345646437994723,0.005277044854881266,0.018469656992084433,0.029023746701846966,0.0079155672823219,0.1741424802110818,0.07651715039577836,0.1503957783641161,0.0158311345646438,0.19788918205804748,0.0079155672823219,0.021108179419525065,0.05804749340369393,0.18733509234828497,0.19261213720316622,0.029023746701846966,0.03430079155672823,0.0079155672823219,0.0712401055408971,0.0633245382585752,0.04221635883905013,0.055408970976253295,0.010554089709762533,0.08443271767810026,0.11345646437994723,0.021108179419525065,0.013192612137203167,0.03430079155672823,0.018469656992084433,0.0395778364116095,0.018469656992084433,0.3113456464379947,0.45646437994722955,0.0316622691292876,0.023746701846965697,0.0158311345646438,0.0079155672823219,0.0,0.0158311345646438,0.013192612137203167,0.287598944591029,0.17678100263852242,0.1345646437994723,0.0316622691292876,0.055408970976253295,0.10817941952506596,0.021108179419525065,0.0079155672823219,0.013192612137203167,0.03430079155672823,0.0395778364116095,0.09762532981530343,0.002638522427440633,0.0633245382585752,0.0158311345646438,0.0,0.08179419525065963,0.005277044854881266,0.010554089709762533,0.010554089709762533,0.11081794195250659,0.05013192612137203,0.010554089709762533,1.0,0.28232189973614774,0.005277044854881266,0.010554089709762533,0.05013192612137203,0.026385224274406333,0.010554089709762533,0.18469656992084432,0.09498680738786279,0.13720316622691292,0.010554089709762533,0.026385224274406333,0.09762532981530343,0.17150395778364116,0.46174142480211083,0.018469656992084433,0.10817941952506596,0.0158311345646438,0.12401055408970976,0.09498680738786279,0.013192612137203167,0.13192612137203166,0.010554089709762533
