item,almonds,antioxydant juice,asparagus,avocado,babies food,bacon,barbecue sauce,black tea,blueberries,body spray,bramble,brownies,bug spray,burger sauce,burgers,butter,cake,candy bars,carrots,cauliflower,cereals,champagne,chicken,chili,chocolate,chocolate bread,chutney,cider,clothes accessories,cookies,cooking oil,corn,cottage cheese,cream,dessert wine,eggplant,eggs,energy bar,energy drink,escalope,extra dark chocolate,flax seed,french fries,french wine,fresh bread,fresh tuna,fromage blanc,frozen smoothie,frozen vegetables,gluten free bar,grated cheese,green beans,green grapes,green tea,ground beef,gums,ham,hand protein bar,herb & pepper,honey,hot dogs,ketchup,light cream,light mayo,low fat yogurt,magazines,mashed potato,mayonnaise,meatballs,melons,milk,mineral water,mint,mint green tea,muffins,mushroom cream sauce,napkins,nonfat milk,oatmeal,oil,olive oil,pancakes,parmesan cheese,pasta,pepper,pet food,pickles,protein bar,red wine,rice,salad,salmon,salt,sandwich,shallot,shampoo,shrimp,soda,soup,spaghetti,sparkling water,spinach,strawberries,strong cheese,tea,tomato juice,tomato sauce,tomatoes,toothpaste,turkey,vegetables mix,water spray,white wine,whole weat flour,whole wheat pasta,whole wheat rice,yams,yogurt cake,zucchini
salmon,0.03134796238244514,0.009404388714733543,0.01567398119122257,0.05329153605015674,0.0,0.01567398119122257,0.009404388714733543,0.03134796238244514,0.0219435736677116,0.01567398119122257,0.006269592476489028,0.018808777429467086,0.009404388714733543,0.018808777429467086,0.10658307210031348,0.05329153605015674,0.0877742946708464,0.01567398119122257,0.047021943573667714,0.012539184952978056,0.0438871473354232,0.05956112852664577,0.09404388714733543,0.01567398119122257,0.2507836990595611,0.0,0.012539184952978056,0.009404388714733543,0.01567398119122257,0.03134796238244514,0.09090909090909091,0.009404388714733543,0.050156739811912224,0.003134796238244514,0.025078369905956112,0.012539184952978056,0.19435736677115986,0.025078369905956112,0.01567398119122257,0.07836990595611286,0.03134796238244514,0.018808777429467086,0.13793103448275862,0.04075235109717868,0.06583072100313479,0.03761755485893417,0.025078369905956112,0.11912225705329153,0.14733542319749215,0.0219435736677116,0.12225705329153605,0.0219435736677116,0.034482758620689655,0.13793103448275862,0.21003134796238246,0.03761755485893417,0.03134796238244514,0.009404388714733543,0.09090909090909091,0.08150470219435736,0.047021943573667714,0.006269592476489028,0.01567398119122257,0.025078369905956112,0.09090909090909091,0.03134796238244514,0.009404388714733543,0.012539184952978056,0.0219435736677116,0.0219435736677116,0.22884012539184953,0.4012539184952978,0.025078369905956112,0.01567398119122257,0.034482758620689655,0.018808777429467086,0.0,0.0219435736677116,0.006269592476489028,0.025078369905956112,0.13479623824451412,0.10031347962382445,0.034482758620689655,0.012539184952978056,0.050156739811912224,0.006269592476489028,0.009404388714733543,0.0438871473354232,0.050156739811912224,0.0438871473354232,0.009404388714733543,1.0,0.012539184952978056,0.003134796238244514,0.0219435736677116,0.009404388714733543,0.109717868338558,0.003134796238244514,0.07523510971786834,0.3166144200626959,0.01567398119122257,0.0219435736677116,0.0219435736677116,0.018808777429467086,0.009404388714733543,0.05642633228840126,0.04075235109717868,0.11598746081504702,0.006269592476489028,0.09717868338557993,0.06583072100313479,0.0,0.012539184952978056,0.02821316614420063,0.04075235109717868,0.06583072100313479,0.03134796238244514,0.01567398119122257,0.0219435736677116
salt,0.0,0.0,0.014492753623188406,0.07246376811594203,0.028985507246376812,0.028985507246376812,0.057971014492753624,0.043478260869565216,0.043478260869565216,0.0,0.0,0.10144927536231885,0.014492753623188406,0.0,0.14492753623188406,0.10144927536231885,0.10144927536231885,0.028985507246376812,0.028985507246376812,0.0,0.07246376811594203,0.028985507246376812,0.08695652173913043,0.057971014492753624,0.2028985507246377,0.028985507246376812,0.0,0.0,0.028985507246376812,0.057971014492753624,0.07246376811594203,0.0,0.028985507246376812,0.0,0.0,0.014492753623188406,0.2028985507246377,0.043478260869565216,0.07246376811594203,0.028985507246376812,0.028985507246376812,0.014492753623188406,0.21739130434782608,0.07246376811594203,0.11594202898550725,0.0,0.014492753623188406,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.15942028985507245,0.08695652173913043,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.057971014492753624,0.043478260869565216,0.0,0.043478260869565216,0.028985507246376812,0.028985507246376812,0.014492753623188406,0.07246376811594203,0.0,0.028985507246376812,0.07246376811594203,0.014492753623188406,0.14492753623188406,0.17391304347826086,0.014492753623188406,0.014492753623188406,0.057971014492753624,0.014492753623188406,0.0,0.014492753623188406,0.0,0.08695652173913043,0.11594202898550725,0.15942028985507245,0.043478260869565216,0.028985507246376812,0.028985507246376812,0.014492753623188406,0.0,0.07246376811594203,0.11594202898550725,0.014492753623188406,0.014492753623188406,0.057971014492753624,1.0,0.014492753623188406,0.0,0.028985507246376812,0.13043478260869565,0.028985507246376812,0.08695652173913043,0.15942028985507245,0.0,0.028985507246376812,0.0,0.0,0.0,0.07246376811594203,0.07246376811594203,0.10144927536231885,0.0,0.11594202898550725,0.0,0.0,0.043478260869565216,0.028985507246376812,0.014492753623188406,0.07246376811594203,0.0,0.043478260869565216,0.0
sandwich,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.20588235294117646,0.0,0.0,0.0,0.0,0.058823529411764705,0.029411764705882353,0.0,0.0,0.0,0.0,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.0,0.14705882352941177,0.0,0.029411764705882353,0.17647058823529413,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.0,0.17647058823529413,0.029411764705882353,0.0,0.11764705882352941,0.029411764705882353,0.0,0.14705882352941177,0.11764705882352941,0.0,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.14705882352941177,0.029411764705882353,0.0,0.029411764705882353,0.0,0.08823529411764706,0.0,0.0,0.0,0.058823529411764705,0.0,0.08823529411764706,0.14705882352941177,0.029411764705882353,0.0,0.029411764705882353,0.058823529411764705,0.0,0.0,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.11764705882352941,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,0.058823529411764705,0.0,0.029411764705882353,0.029411764705882353,1.0,0.0,0.029411764705882353,0.11764705882352941,0.029411764705882353,0.0,0.23529411764705882,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.08823529411764706,0.029411764705882353,0.14705882352941177,0.0,0.058823529411764705,0.029411764705882353,0.0,0.029411764705882353,0.0,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.029411764705882353
shallot,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.06896551724137931,0.017241379310344827,0.0,0.1206896551724138,0.05172413793103448,0.017241379310344827,0.0,0.034482758620689655,0.0,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.0,0.1724137931034483,0.017241379310344827,0.0,0.017241379310344827,0.0,0.25862068965517243,0.017241379310344827,0.0,0.034482758620689655,0.0,0.0,0.017241379310344827,0.05172413793103448,0.05172413793103448,0.05172413793103448,0.2413793103448276,0.0,0.017241379310344827,0.3448275862068966,0.034482758620689655,0.034482758620689655,0.0,0.0,0.05172413793103448,0.10344827586206896,0.0,0.06896551724137931,0.0,0.017241379310344827,0.29310344827586204,0.08620689655172414,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.05172413793103448,0.22413793103448276,0.017241379310344827,0.017241379310344827,0.0,0.0,0.017241379310344827,0.10344827586206896,0.15517241379310345,0.0,0.0,0.017241379310344827,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.05172413793103448,0.034482758620689655,0.034482758620689655,0.05172413793103448,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.1206896551724138,0.0,0.0,1.0,0.017241379310344827,0.017241379310344827,0.0,0.06896551724137931,0.15517241379310345,0.0,0.0,0.05172413793103448,0.0,0.0,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.0,0.08620689655172414,0.0,0.0,0.034482758620689655,0.0,0.017241379310344827,0.0
shampoo,0.02702702702702703,0.05405405405405406,0.0,0.08108108108108109,0.05405405405405406,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.13513513513513514,0.08108108108108109,0.10810810810810811,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.0,0.1891891891891892,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.13513513513513514,0.02702702702702703,0.08108108108108109,0.0,0.0,0.05405405405405406,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.0,0.0,0.1891891891891892,0.0,0.08108108108108109,0.0,0.02702702702702703,0.08108108108108109,0.16216216216216217,0.02702702702702703,0.10810810810810811,0.02702702702702703,0.02702702702702703,0.24324324324324326,0.02702702702702703,0.0,0.05405405405405406,0.0,0.08108108108108109,0.05405405405405406,0.13513513513513514,0.02702702702702703,0.0,0.08108108108108109,0.16216216216216217,0.02702702702702703,0.0,0.0,0.08108108108108109,0.05405405405405406,0.13513513513513514,0.2972972972972973,0.02702702702702703,0.0,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.0,0.10810810810810811,0.05405405405405406,0.13513513513513514,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.0,0.08108108108108109,0.05405405405405406,0.02702702702702703,0.02702702702702703,1.0,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.2972972972972973,0.05405405405405406,0.02702702702702703,0.0,0.02702702702702703,0.0,0.10810810810810811,0.02702702702702703,0.16216216216216217,0.0,0.05405405405405406,0.0,0.0,0.0,0.02702702702702703,0.0,0.10810810810810811,0.0,0.02702702702702703,0.0
shrimp,0.03171641791044776,0.009328358208955223,0.005597014925373134,0.04291044776119403,0.011194029850746268,0.007462686567164179,0.018656716417910446,0.027985074626865673,0.011194029850746268,0.011194029850746268,0.0037313432835820895,0.04477611940298507,0.018656716417910446,0.014925373134328358,0.12313432835820895,0.05223880597014925,0.10634328358208955,0.005597014925373134,0.033582089552238806,0.005597014925373134,0.04477611940298507,0.03544776119402985,0.08768656716417911,0.016791044776119403,0.251865671641791,0.005597014925373134,0.005597014925373134,0.014925373134328358,0.022388059701492536,0.05783582089552239,0.08395522388059702,0.005597014925373134,0.03731343283582089,0.0,0.007462686567164179,0.013059701492537313,0.19776119402985073,0.020522388059701493,0.03917910447761194,0.05970149253731343,0.026119402985074626,0.016791044776119403,0.13992537313432835,0.027985074626865673,0.07276119402985075,0.027985074626865673,0.013059701492537313,0.10261194029850747,0.2332089552238806,0.0037313432835820895,0.061567164179104475,0.018656716417910446,0.014925373134328358,0.16044776119402984,0.16044776119402984,0.024253731343283583,0.03731343283582089,0.011194029850746268,0.09888059701492537,0.061567164179104475,0.033582089552238806,0.005597014925373134,0.03544776119402985,0.029850746268656716,0.08768656716417911,0.018656716417910446,0.005597014925373134,0.0018656716417910447,0.03731343283582089,0.020522388059701493,0.2462686567164179,0.3302238805970149,0.027985074626865673,0.005597014925373134,0.016791044776119403,0.026119402985074626,0.0,0.016791044776119403,0.009328358208955223,0.048507462686567165,0.11380597014925373,0.14738805970149255,0.04664179104477612,0.0708955223880597,0.048507462686567165,0.0037313432835820895,0.005597014925373134,0.020522388059701493,0.027985074626865673,0.03544776119402985,0.011194029850746268,0.06529850746268656,0.016791044776119403,0.007462686567164179,0.0018656716417910447,0.007462686567164179,1.0,0.007462686567164179,0.07835820895522388,0.2966417910447761,0.005597014925373134,0.009328358208955223,0.024253731343283583,0.014925373134328358,0.005597014925373134,0.05037313432835821,0.022388059701492536,0.15671641791044777,0.013059701492537313,0.08955223880597014,0.03731343283582089,0.0037313432835820895,0.027985074626865673,0.013059701492537313,0.048507462686567165,0.08208955223880597,0.014925373134328358,0.026119402985074626,0.005597014925373134
soda,0.0425531914893617,0.0,0.02127659574468085,0.02127659574468085,0.0,0.0425531914893617,0.02127659574468085,0.0,0.02127659574468085,0.0425531914893617,0.0,0.0425531914893617,0.0,0.02127659574468085,0.0425531914893617,0.06382978723404255,0.0,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0425531914893617,0.10638297872340426,0.0,0.14893617021276595,0.0,0.02127659574468085,0.0425531914893617,0.0,0.02127659574468085,0.06382978723404255,0.02127659574468085,0.0851063829787234,0.0,0.0,0.0,0.1702127659574468,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.0,0.0,0.06382978723404255,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.0,0.0851063829787234,0.14893617021276595,0.02127659574468085,0.0425531914893617,0.0,0.0,0.10638297872340426,0.14893617021276595,0.0425531914893617,0.0,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.0851063829787234,0.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.02127659574468085,0.0,0.14893617021276595,0.2553191489361702,0.0425531914893617,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.0851063829787234,0.0425531914893617,0.0,0.02127659574468085,0.0425531914893617,0.0,0.0,0.0425531914893617,0.0,0.0,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,1.0,0.0851063829787234,0.19148936170212766,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0851063829787234,0.02127659574468085,0.0851063829787234,0.0,0.0851063829787234,0.06382978723404255,0.0,0.10638297872340426,0.0,0.0425531914893617,0.0,0.0,0.02127659574468085,0.02127659574468085
soup,0.044854881266490766,0.0,0.0158311345646438,0.0870712401055409,0.0079155672823219,0.013192612137203167,0.026385224274406333,0.026385224274406333,0.026385224274406333,0.036939313984168866,0.0079155672823219,0.05013192612137203,0.013192612137203167,0.010554089709762533,0.12401055408970976,0.0395778364116095,0.12137203166226913,0.010554089709762533,0.021108179419525065,0.0079155672823219,0.047493403693931395,0.036939313984168866,0.11873350923482849,0.0079155672823219,0.20052770448548812,0.005277044854881266,0.010554089709762533,0.010554089709762533,0.013192612137203167,0.044854881266490766,0.10554089709762533,0.013192612137203167,0.04221635883905013,0.002638522427440633,0.013192612137203167,0.013192612137203167,0.17941952506596306,0.0316622691292876,0.029023746701846966,0.06860158311345646,0.021108179419525065,0.005277044854881266,0.1503957783641161,0.026385224274406333,0.052770448548812667,0.026385224274406333,0.0158311345646438,0.05013192612137203,0.158311345646438,0.0079155672823219,0.05804749340369393,0.0158311345646438,0.021108179419525065,0.13984168865435356,0.19261213720316622,0.029023746701846966,0.03430079155672823,0.0079155672823219,0.0712401055408971,0.0633245382585752,0.04221635883905013,0.010554089709762533,0.05013192612137203,0.03430079155672823,0.11345646437994723,0.021108179419525065,0.013192612137203167,0.018469656992084433,0.0395778364116095,0.018469656992084433,0.3007915567282322,0.45646437994722955,0.018469656992084433,0.013192612137203167,0.0158311345646438,0.0079155672823219,0.0,0.0158311345646438,0.013192612137203167,0.04221635883905013,0.17678100263852242,0.1345646437994723,0.0316622691292876,0.013192612137203167,0.036939313984168866,0.021108179419525065,0.0079155672823219,0.026385224274406333,0.0395778364116095,0.026385224274406333,0.002638522427440633,0.0633245382585752,0.0158311345646438,0.0,0.010554089709762533,0.010554089709762533,0.11081794195250659,0.010554089709762533,1.0,0.28232189973614774,0.005277044854881266,0.010554089709762533,0.026385224274406333,0.010554089709762533,0.0158311345646438,0.055408970976253295,0.0395778364116095,0.13720316622691292,0.010554089709762533,0.09762532981530343,0.023746701846965697,0.0,0.0158311345646438,0.018469656992084433,0.04221635883905013,0.0712401055408971,0.013192612137203167,0.023746701846965697,0.010554089709762533
spaghetti,0.03445635528330781,0.006891271056661562,0.005359877488514548,0.045941807044410414,0.0038284839203675345,0.018376722817764167,0.009954058192955589,0.026033690658499236,0.019908116385911178,0.015313935681470138,0.002297090352220521,0.04211332312404288,0.015313935681470138,0.013782542113323124,0.12327718223583461,0.03598774885145482,0.10413476263399694,0.0038284839203675345,0.02679938744257274,0.008422664624808576,0.03828483920367534,0.03828483920367534,0.09877488514548238,0.013782542113323124,0.225114854517611,0.004594180704441042,0.008422664624808576,0.013782542113323124,0.009188361408882083,0.045941807044410414,0.09111791730474732,0.008422664624808576,0.039816232771822356,0.0030627871362940277,0.007656967840735069,0.0222052067381317,0.20980091883614088,0.02526799387442573,0.02450229709035222,0.08039816232771822,0.023736600306278714,0.011485451761102604,0.1584992343032159,0.0444104134762634,0.05206738131699847,0.03905053598774885,0.021439509954058193,0.08958652373660031,0.16003062787136293,0.007656967840735069,0.09494640122511486,0.019908116385911178,0.013016845329249618,0.15237366003062788,0.225114854517611,0.01761102603369066,0.052833078101071976,0.008422664624808576,0.09341500765696784,0.0681470137825421,0.04977029096477795,0.008422664624808576,0.030627871362940276,0.0222052067381317,0.08728943338437979,0.013782542113323124,0.008422664624808576,0.010719754977029096,0.036753445635528334,0.013016845329249618,0.20367534456355282,0.3430321592649311,0.022970903522205207,0.008422664624808576,0.020673813169984685,0.02450229709035222,0.0015313935681470138,0.01914241960183767,0.006125574272588055,0.032924961715160794,0.13169984686064318,0.1447166921898928,0.03905053598774885,0.010719754977029096,0.05666156202143951,0.008422664624808576,0.007656967840735069,0.02909647779479326,0.058958652373660034,0.02909647779479326,0.0030627871362940277,0.0773353751914242,0.008422664624808576,0.006125574272588055,0.006891271056661562,0.008422664624808576,0.1217457886676876,0.006891271056661562,0.08192955589586524,1.0,0.004594180704441042,0.010719754977029096,0.023736600306278714,0.021439509954058193,0.008422664624808576,0.042879019908116385,0.03598774885145482,0.12021439509954059,0.01225114854517611,0.09494640122511486,0.03215926493108729,0.0,0.026033690658499236,0.013016845329249618,0.05053598774885146,0.08116385911179173,0.013782542113323124,0.0222052067381317,0.01761102603369066
sparkling water,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.0851063829787234,0.0,0.02127659574468085,0.06382978723404255,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0851063829787234,0.0425531914893617,0.0,0.14893617021276595,0.06382978723404255,0.1276595744680851,0.02127659574468085,0.0,0.0,0.0425531914893617,0.02127659574468085,0.0425531914893617,0.0,0.1702127659574468,0.0,0.0,0.0,0.0,0.0425531914893617,0.0425531914893617,0.02127659574468085,0.0,0.0,0.0,0.0425531914893617,0.14893617021276595,0.0425531914893617,0.0851063829787234,0.1276595744680851,0.02127659574468085,0.0,0.2127659574468085,0.06382978723404255,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.23404255319148937,0.14893617021276595,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.19148936170212766,0.19148936170212766,0.0425531914893617,0.02127659574468085,0.0,0.02127659574468085,0.1276595744680851,0.2553191489361702,0.0425531914893617,0.02127659574468085,0.10638297872340426,0.0425531914893617,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0,0.19148936170212766,0.2765957446808511,0.02127659574468085,0.0,0.0425531914893617,0.02127659574468085,0.0,0.0,0.0,0.0,0.0851063829787234,0.1276595744680851,0.02127659574468085,0.0425531914893617,0.0851063829787234,0.02127659574468085,0.02127659574468085,0.0,0.06382978723404255,0.0851063829787234,0.0,0.10638297872340426,0.0,0.02127659574468085,0.0,0.0425531914893617,0.06382978723404255,0.02127659574468085,0.0425531914893617,0.1276595744680851,1.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.06382978723404255,0.0425531914893617,0.0,0.0,0.0425531914893617,0.06382978723404255,0.0851063829787234,0.0,0.0425531914893617,0.0
spinach,0.03773584905660377,0.05660377358490566,0.0,0.07547169811320754,0.0,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.07547169811320754,0.05660377358490566,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.05660377358490566,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.1320754716981132,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.09433962264150944,0.0,0.07547169811320754,0.018867924528301886,0.018867924528301886,0.0,0.20754716981132076,0.018867924528301886,0.09433962264150944,0.05660377358490566,0.03773584905660377,0.0,0.3018867924528302,0.0,0.07547169811320754,0.11320754716981132,0.018867924528301886,0.16981132075471697,0.03773584905660377,0.0,0.1320754716981132,0.018867924528301886,0.03773584905660377,0.18867924528301888,0.07547169811320754,0.0,0.03773584905660377,0.0,0.09433962264150944,0.1320754716981132,0.07547169811320754,0.018867924528301886,0.0,0.11320754716981132,0.07547169811320754,0.0,0.0,0.0,0.0,0.03773584905660377,0.22641509433962265,0.37735849056603776,0.018867924528301886,0.018867924528301886,0.07547169811320754,0.0,0.0,0.018867924528301886,0.0,0.09433962264150944,0.09433962264150944,0.07547169811320754,0.05660377358490566,0.0,0.0,0.0,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.07547169811320754,0.03773584905660377,0.1320754716981132,0.03773584905660377,0.0,0.0,0.018867924528301886,0.09433962264150944,0.018867924528301886,0.07547169811320754,0.2641509433962264,0.03773584905660377,1.0,0.018867924528301886,0.0,0.0,0.09433962264150944,0.0,0.09433962264150944,0.018867924528301886,0.1320754716981132,0.09433962264150944,0.0,0.0,0.03773584905660377,0.018867924528301886,0.05660377358490566,0.05660377358490566,0.03773584905660377,0.018867924528301886
strawberries,0.03125,0.0,0.00625,0.03125,0.01875,0.00625,0.01875,0.0125,0.00625,0.0125,0.0,0.025,0.01875,0.0,0.1125,0.0125,0.0875,0.025,0.00625,0.01875,0.03125,0.06875,0.08125,0.0125,0.1625,0.0,0.00625,0.0,0.00625,0.0625,0.03125,0.0,0.0375,0.0,0.0,0.0125,0.175,0.01875,0.03125,0.0375,0.01875,0.0,0.26875,0.01875,0.08125,0.03125,0.01875,0.06875,0.1125,0.01875,0.04375,0.0,0.0125,0.1625,0.075,0.01875,0.025,0.00625,0.025,0.08125,0.05625,0.0,0.0125,0.01875,0.08125,0.01875,0.0,0.0,0.01875,0.01875,0.09375,0.2375,0.0125,0.0,0.03125,0.00625,0.0,0.0125,0.0,0.0125,0.075,0.08125,0.025,0.00625,0.025,0.00625,0.0,0.0125,0.01875,0.0125,0.0125,0.04375,0.0,0.00625,0.01875,0.0,0.08125,0.0,0.0625,0.19375,0.0125,0.00625,1.0,0.01875,0.0,0.04375,0.01875,0.1,0.0125,0.06875,0.01875,0.0,0.0375,0.01875,0.01875,0.025,0.0125,0.05,0.00625
strong cheese,0.10344827586206896,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.1206896551724138,0.05172413793103448,0.017241379310344827,0.017241379310344827,0.0,0.017241379310344827,0.05172413793103448,0.034482758620689655,0.10344827586206896,0.0,0.22413793103448276,0.0,0.0,0.0,0.05172413793103448,0.017241379310344827,0.06896551724137931,0.0,0.06896551724137931,0.0,0.034482758620689655,0.017241379310344827,0.10344827586206896,0.017241379310344827,0.034482758620689655,0.05172413793103448,0.0,0.017241379310344827,0.1896551724137931,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.10344827586206896,0.20689655172413793,0.0,0.034482758620689655,0.06896551724137931,0.017241379310344827,0.15517241379310345,0.1724137931034483,0.0,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.08620689655172414,0.05172413793103448,0.0,0.05172413793103448,0.034482758620689655,0.05172413793103448,0.0,0.0,0.0,0.05172413793103448,0.0,0.29310344827586204,0.41379310344827586,0.017241379310344827,0.0,0.034482758620689655,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.1896551724137931,0.1724137931034483,0.0,0.0,0.10344827586206896,0.0,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.017241379310344827,0.13793103448275862,0.0,0.06896551724137931,0.4827586206896552,0.0,0.0,0.05172413793103448,1.0,0.017241379310344827,0.06896551724137931,0.0,0.10344827586206896,0.0,0.08620689655172414,0.017241379310344827,0.0,0.017241379310344827,0.0,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827
tea,0.0,0.0,0.034482758620689655,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.13793103448275862,0.034482758620689655,0.2413793103448276,0.0,0.0,0.0,0.0,0.06896551724137931,0.10344827586206896,0.0,0.034482758620689655,0.0,0.0,0.06896551724137931,0.27586206896551724,0.034482758620689655,0.0,0.2413793103448276,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.1724137931034483,0.3448275862068966,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.13793103448275862,0.1724137931034483,0.0,0.034482758620689655,0.0,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.10344827586206896,0.13793103448275862,0.0,0.0,0.06896551724137931,0.0,0.2413793103448276,0.3793103448275862,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.06896551724137931,0.06896551724137931,0.2413793103448276,0.06896551724137931,0.0,0.13793103448275862,0.034482758620689655,0.0,0.0,0.10344827586206896,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.20689655172413793,0.3793103448275862,0.0,0.0,0.0,0.034482758620689655,1.0,0.10344827586206896,0.0,0.1724137931034483,0.034482758620689655,0.13793103448275862,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655
